city_name,name,link,address,latitude,longitude,premium,awards_winner,featured_photo,website,instagram,facebook,date_published,date_modified
barcelona,Nomad Coffee - Frutas Selectas,https://europeancoffeetrip.com/cafe/nomadcoffeeroasters-barcelona/,"C. de Pujades, 95",41.397972000,2.195644000,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/533/nomadcoffee_1724055575_3437949801308718472_54773445.jpg,https://nomadcoffee.es/,https://www.instagram.com/nomadcoffee/,,2017-03-08T15:02:07+00:00,2026-01-05T03:32:25+00:00
barcelona,Nook coffee,https://europeancoffeetrip.com/cafe/nookcoffee-barcelona/,"13 bis, Carrer de Marià Cubí",41.398991700,2.151138600,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/21715/img_7225.jpeg,,https://www.instagram.com/nook___coffee,,2025-04-30T12:18:03+00:00,2026-01-05T03:59:57+00:00
barcelona,Warung cafe,https://europeancoffeetrip.com/cafe/warung-barcelona/,C/ Sardenya 116,41.393851200,2.186124100,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/24738/warungcafeteria_1724696228_3443323990001585863_59127211388.jpg,,https://www.instagram.com/warungcafeteria,,2025-08-25T13:49:32+00:00,2026-01-05T04:00:32+00:00
barcelona,Syra Coffee - Poble Nou,https://europeancoffeetrip.com/cafe/syracoffeepoblenou-barcelona/,"C/ del Dr. Trueta, 232",41.399184900,2.204552300,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/15693/pb1.jpg,https://syra.coffee/,https://www.instagram.com/syracoffee,,2024-07-23T07:37:10+00:00,2026-01-05T03:55:58+00:00
barcelona,Syra Coffee - Pg. de Gràcia,https://europeancoffeetrip.com/cafe/syracoffeepgdegracia-barcelona/,"Pg. de Gràcia, 11",41.388891800,2.168259200,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/15639/syra_coffee_h_m_paseo_de_gracia_11__r_e-apertura_alvarovaldecantos_-16.jpg,https://syra.coffee/,https://www.instagram.com/syracoffee,,2024-07-22T12:03:39+00:00,2026-01-05T03:56:00+00:00
barcelona,Merle,https://europeancoffeetrip.com/cafe/merle-barcelona/,C/ de Lepant 338,41.407486700,2.173059600,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/11393/coffeemerle_1697830718_3217959757698649969_28011877493.jpg,,https://instagram.com/coffeemerle,,2023-11-15T07:08:24+00:00,2026-01-05T03:53:16+00:00
barcelona,Syra Coffee - Balmes,https://europeancoffeetrip.com/cafe/syracoffeebalmes-barcelona/,"C/ de Balmes, 128",41.393221800,2.157859800,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/15626/whatsapp_image_2023-11-20_at_14-599.jpg,https://syra.coffee/,https://www.instagram.com/syracoffee,,2024-07-22T08:14:13+00:00,2026-01-05T03:55:44+00:00
barcelona,Syra Coffee - María Cubí,https://europeancoffeetrip.com/cafe/syracoffeemariacubi-barcelona/,"Carrer de Marià Cubí, 28",41.398660200,2.150236800,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/15634/mariacubi_fachada_bcn-355.jpg,https://syra.coffee/,https://www.instagram.com/syracoffee,,2024-07-22T09:36:42+00:00,2026-01-05T03:55:45+00:00
barcelona,Elocuente,https://europeancoffeetrip.com/cafe/elocuente-barcelona/,"Carrer de Roger de Llúria, 67",41.394304200,2.166957700,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/20572/img_2101.jpeg,,https://www.instagram.com/elocuente_bcn,,2025-03-04T10:05:39+00:00,2026-01-05T03:59:50+00:00
barcelona,Padoca,https://europeancoffeetrip.com/cafe/padoca-barcelona/,Plaça de Julio González 3,41.401366100,2.206883000,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/21911/img_2048.jpeg,https://www.padoca.es,https://www.instagram.com/padocabcn/,,2025-05-07T11:08:28+00:00,2026-01-05T04:00:58+00:00
