name,address,lat,lon,rating,reviewCount,website,openingHours,source_id,category,primaryType,fetchedAt,googleMapsUrl
JOHN REED Fitness,"Karlovo náměstí, 10",50.0756401,14.4183562,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0756401,14.4183562"
Pohyb dětem,,50.1002538,14.347243,,,http://pohyb-detem.cz/,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.1002538,14.347243"
Erpet studio,,50.0644127,14.4109445,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0644127,14.4109445"
Jatomi,,50.1037462,14.4913489,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.1037462,14.4913489"
MetaGym,,50.1474047,14.4482379,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.1474047,14.4482379"
First Step Fitness,,50.1029055,14.485638,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.1029055,14.485638"
Fitness Battlefield,"Tusarova, 1548/39",50.1020374,14.4510819,,,https://www.bitevni-pole.cz/,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.1020374,14.4510819"
Form Factory Fitness Hostivař,"Švehlova, 1391/32, Praha 15",50.053503,14.5176856,,,https://www.formfactory.cz/klub/fitness-hostivar/,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.053503,14.5176856"
HitFit Flora,"Chrudimská, 2b, Praha 3",50.0771477,14.4629285,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0771477,14.4629285"
Olympia Fitness,"Strašnická, 1326/18, Praha 15",50.0549315,14.5193761,,,http://olympiafitness.cz/hostivar/,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0549315,14.5193761"
Fit Studio Kolovraty,,50.012151,14.6249676,,,http://www.fitkolovraty.cz,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.012151,14.6249676"
Bodybody,,50.1060619,14.4514609,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.1060619,14.4514609"
ELLA Špička Fitness,,49.9707323,14.5071579,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/49.9707323,14.5071579"
YogaSpace,,50.0824086,14.4293022,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0824086,14.4293022"
Dream Fit,,50.1398521,14.4505348,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.1398521,14.4505348"
Sport Centrum Palmovka,,50.102973,14.4758734,,,http://www.scpalmovka.cz/,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.102973,14.4758734"
Energym,,50.1100662,14.4516764,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.1100662,14.4516764"
Fitness Stodůlky,"Siemensova, 2717/4, Praha 13",50.0475655,14.305705,,,https://www.formfactory.cz/klub/fitness-stodulky/,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0475655,14.305705"
Octarna Holešovice,,50.1042013,14.4435481,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.1042013,14.4435481"
ToFitko Pod Palmovkou,"Náměstí Dr. Václava Holého, 13, Praha 8",50.1064398,14.4740202,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.1064398,14.4740202"
FitBull,,50.0296914,14.4831434,,,http://fitbullgym.cz/,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0296914,14.4831434"
Fitness Skalka,,50.0681074,14.5094847,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0681074,14.5094847"
Eagle fitness,,50.1019391,14.5285794,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.1019391,14.5285794"
